record_point,rotation_different,animator_rotation,agent_rotation,reward
386, 15.26687, 2407247, 2890369, 0.7738767
387, 11.42561, 2425438, 2864738, 0.7783998
388, 9.423489, 2578183, 3055056, 0.7786914
389, 10.83587, 2862888, 3409679, 0.7705669
390, 10.48509, 2754198, 3285440, 0.77496
391, 7.856967, 2766808, 3358834, 0.7816834
392, 7.993195, 2767339, 2799731, 0.77666
393, 10.78756, 2764853, 3064591, 0.7630121
394, 10.09684, 2756626, 3045198, 0.7801372
395, 9.109478, 2618978, 2990690, 0.7858936
396, 11.23401, 2610001, 3063045, 0.7736831
397, 12.89678, 2622407, 3509328, 0.7808425
398, 13.75381, 2757481, 3520135, 0.7846149
399, 10.64987, 2753426, 3280160, 0.7873894
400, 8.778478, 2487112, 2853826, 0.7903467
401, 9.950674, 2473367, 2861119, 0.7955595
402, 12.77687, 2589954, 2983075, 0.7855434
403, 14.27951, 2582654, 2887816, 0.7821582
404, 14.42058, 2586271, 3057696, 0.7840186
405, 13.6431, 2489335, 2838721, 0.7842265
406, 11.60324, 2607253, 3090993, 0.7861831
407, 10.26588, 2624903, 2928952, 0.7819369
408, 11.14837, 2638911, 3105455, 0.7814566
409, 12.26269, 2636592, 3455997, 0.7875447
410, 11.30803, 2749886, 2713222, 0.7876509
411, 12.334, 2589472, 2569645, 0.7709084
412, 15.50178, 2804411, 2503959, 0.7738633
413, 16.85613, 3033674, 2537130, 0.7733644
414, 16.23144, 3014173, 2763610, 0.7755922
415, 13.83669, 3005318, 2854866, 0.7717718
416, 11.35293, 3001415, 2806222, 0.7740127
417, 10.66693, 3000924, 3529946, 0.7812836
418, 10.4274, 2999874, 3328535, 0.7801517
419, 10.42374, 2999873, 3330712, 0.781853
420, 9.801128, 2998853, 2764003, 0.7819073
421, 11.96458, 2866359, 2692194, 0.7525883
422, 17.68829, 2867436, 2903996, 0.7531469
423, 19.77654, 2882273, 3384678, 0.7545885
424, 21.70983, 3033178, 3329205, 0.75367
425, 23.87114, 3047188, 3199584, 0.7506772
426, 24.01098, 3058091, 3294695, 0.7420995
427, 22.01466, 3064840, 3222456, 0.742196
428, 19.64249, 3199349, 3294502, 0.7437633
429, 16.94485, 3199095, 2972811, 0.7560089
430, 16.21976, 3198138, 2891151, 0.7620409
431, 14.18348, 3196795, 3026159, 0.7701867
432, 13.56316, 3195065, 2655845, 0.7720855
433, 15.59908, 3193814, 2558111, 0.7641093
434, 19.74221, 3062188, 2402162, 0.752964
435, 24.33306, 3060262, 3091267, 0.7429112
436, 25.02781, 2796400, 3123562, 0.7450947
437, 24.79229, 2788030, 3033872, 0.7416293
438, 23.62432, 2780069, 3273897, 0.7389277
439, 19.31206, 2902653, 2910832, 0.744816
440, 14.77238, 2895497, 3243204, 0.7610933
441, 12.47062, 2889075, 3141421, 0.7730346
442, 11.72035, 2883228, 2952787, 0.7761286
443, 11.37271, 2877705, 2871321, 0.773568
444, 12.56081, 2742654, 2390510, 0.7655607
445, 16.92552, 2737457, 2896739, 0.7529995
446, 19.77774, 2473236, 2890234, 0.7488561
447, 19.14468, 2468540, 2833960, 0.7602698
448, 17.61746, 2464353, 2836363, 0.7668219
449, 16.91111, 2460787, 3439366, 0.7664616
450, 15.72727, 2457890, 3092369, 0.7730436
451, 14.56876, 2455778, 3143238, 0.7729987
452, 14.19091, 2455219, 3094856, 0.7691187
453, 16.67642, 2462674, 2754497, 0.763328
454, 22.59868, 2203515, 2943879, 0.7501038
455, 27.40685, 2197402, 2730285, 0.7332461
456, 25.20403, 2196824, 2712872, 0.7397024
457, 21.87627, 2198793, 2653590, 0.7435103
458, 18.97564, 2202595, 2673008, 0.7513199
459, 16.25517, 2208430, 2862975, 0.7658095
460, 16.44472, 2338914, 2673599, 0.77534
461, 15.3259, 2339786, 2937059, 0.780109
462, 14.49438, 2204267, 2665229, 0.7779821
463, 15.29489, 2196615, 2563585, 0.7617863
464, 22.48634, 2190021, 2549250, 0.7421345
465, 26.9298, 2185671, 2554163, 0.7246206
466, 27.16444, 2182692, 3014707, 0.7354432
467, 24.40129, 2180082, 3104304, 0.7487587
468, 21.99552, 2177481, 2938372, 0.7542577
469, 19.64579, 2174164, 3331945, 0.7568869
470, 19.1752, 2171086, 2945155, 0.7578737
471, 19.6152, 2169252, 3295251, 0.7617806
472, 19.46782, 2169048, 2683304, 0.7621258
473, 20.40611, 2170052, 2517552, 0.7540542
474, 25.48834, 2172557, 2609202, 0.7452884
475, 28.35038, 2175552, 2026467, 0.747211
476, 27.02341, 2179085, 2152006, 0.7502193
477, 23.9704, 2313097, 2428619, 0.7530884
478, 21.01202, 2187663, 2784090, 0.7642774
479, 19.45145, 2194053, 3211865, 0.7668266
480, 18.49604, 2202950, 3131686, 0.7687716
481, 18.27211, 2217654, 2999089, 0.7709829
482, 16.62246, 2264415, 2856220, 0.7743979
483, 18.98015, 2512547, 2605461, 0.748605
484, 24.1682, 2532233, 2533452, 0.7464057
485, 24.59859, 2553399, 2622139, 0.750932
486, 22.67949, 2566995, 2634327, 0.7590324
487, 19.60518, 2570798, 2878234, 0.7614633
488, 17.65273, 2575095, 3008890, 0.7652398
489, 18.11921, 2579889, 3503770, 0.7669041
490, 19.03448, 2584743, 3602679, 0.7687452
491, 18.70168, 2589843, 3327677, 0.772831
492, 16.95109, 2594957, 3201853, 0.7738044
493, 18.37552, 2600106, 2586878, 0.7629355
494, 20.25254, 2605230, 2639662, 0.7602074
495, 18.34339, 2610348, 2498364, 0.7628838
496, 16.53996, 2615534, 2723723, 0.7708963
497, 15.68343, 2620287, 2423044, 0.7746858
498, 15.21924, 2624840, 2910385, 0.7739682
499, 15.06731, 2627695, 2863582, 0.7739786
500, 15.88377, 2630636, 2955731, 0.7711074
501, 14.63147, 2633710, 2974283, 0.7750572
502, 14.20064, 2634464, 2628678, 0.7750572
503, 0, 2729421, 2729421, 0.7750572
504, 2.868684, 2729421, 2793222, 0.7649881
