record_point,rotation_different,animator_rotation,agent_rotation,reward
344, 10.29549, 25.64026, 25.89575, 0.7916079
345, 11.67434, 25.65152, 27.04539, 0.7846992
346, 12.50721, 25.66568, 28.03798, 0.7904208
347, 11.45036, 25.69068, 28.26283, 0.7888944
348, 11.70609, 25.69078, 27.09564, 0.7788114
349, 14.45572, 25.70564, 26.89826, 0.7613708
350, 17.9804, 25.69701, 27.3129, 0.7500562
351, 18.56759, 25.67719, 28.14713, 0.7538828
352, 15.6398, 25.6619, 27.51793, 0.7577128
353, 13.68422, 25.6222, 27.35603, 0.7530403
354, 13.15333, 25.57164, 26.11859, 0.7484255
355, 17.01263, 25.47588, 27.43159, 0.7524313
356, 18.8374, 25.35814, 28.4902, 0.7614034
357, 17.97882, 25.22822, 28.47911, 0.7698771
358, 15.85264, 25.09754, 27.76303, 0.7718334
359, 14.04715, 25.00366, 27.25146, 0.7635084
360, 15.23636, 24.95886, 28.08929, 0.7541721
361, 20.08935, 24.9791, 30.64931, 0.7370284
362, 20.29725, 25.09037, 31.4113, 0.7373979
363, 15.52371, 25.23462, 30.03157, 0.7475147
364, 14.07885, 25.40082, 29.5384, 0.75986
365, 14.59498, 25.47895, 28.74792, 0.7425873
366, 12.45087, 25.49643, 27.71413, 0.7630158
367, 11.41201, 25.4709, 25.67816, 0.7685122
368, 11.47511, 25.44456, 24.58875, 0.76873
369, 15.16043, 25.43611, 25.49041, 0.7606803
370, 13.47446, 25.41876, 27.04543, 0.7697434
371, 13.99613, 25.49192, 28.11139, 0.7564427
372, 12.91224, 25.6263, 26.6843, 0.7580392
373, 13.33899, 25.9125, 26.48618, 0.7434794
374, 13.80579, 26.25473, 25.38674, 0.7414048
375, 14.53429, 26.634, 25.30927, 0.7355058
376, 17.49006, 26.85601, 26.64039, 0.7308143
377, 18.68702, 26.90207, 27.47865, 0.7255216
378, 14.90419, 26.87832, 28.7303, 0.7361217
379, 14.15861, 26.89253, 30.10056, 0.741573
380, 16.57172, 26.91162, 30.55598, 0.7355236
381, 21.99236, 26.92395, 31.11238, 0.7357154
382, 23.62218, 26.93757, 31.03995, 0.7250292
383, 21.16241, 26.95218, 28.35891, 0.7126038
384, 18.24327, 26.98373, 27.39144, 0.7314993
385, 16.9208, 27.01403, 27.32794, 0.7371134
386, 17.39978, 26.97517, 27.01018, 0.7398732
387, 17.76401, 26.89395, 26.26657, 0.7432729
388, 16.04557, 26.79358, 26.91942, 0.7486507
389, 15.57017, 26.73046, 27.71296, 0.7269778
390, 19.10868, 26.8729, 27.5643, 0.6788517
391, 22.11501, 27.16581, 25.96062, 0.7167943
392, 16.64098, 27.59048, 23.97143, 0.7409856
393, 16.54168, 28.09078, 23.88212, 0.7431009
394, 16.35961, 28.60611, 24.95241, 0.7553298
395, 14.50204, 29.04257, 26.46787, 0.761861
396, 14.74721, 29.40786, 27.60724, 0.7517334
397, 14.93708, 29.68337, 27.2399, 0.75562
398, 14.66169, 29.85865, 26.66639, 0.7275694
399, 21.46312, 30.02527, 24.68469, 0.6987585
400, 24.26926, 29.99176, 22.93026, 0.7318361
401, 22.04092, 29.85751, 22.71504, 0.7455132
402, 16.86328, 29.73231, 23.47584, 0.7481536
403, 16.3703, 29.59382, 24.31608, 0.7609389
404, 17.35179, 29.44147, 24.95701, 0.7556148
405, 15.93733, 29.24958, 25.60276, 0.7561498
406, 15.11253, 29.08539, 26.51161, 0.7564688
407, 18.29335, 28.94463, 27.21696, 0.7437129
408, 22.59747, 28.86156, 26.88371, 0.7347441
409, 23.23275, 28.79994, 26.07935, 0.7436193
410, 21.69265, 28.77836, 24.71101, 0.7428721
411, 17.89079, 28.77162, 25.274, 0.7566109
412, 17.05419, 28.76938, 26.61293, 0.7536824
413, 16.13339, 28.71233, 26.39446, 0.755556
414, 15.87948, 28.65784, 27.12976, 0.7503905
415, 17.89217, 28.60483, 27.45126, 0.7530914
416, 21.99773, 28.5527, 27.63462, 0.7325522
417, 27.2768, 28.50132, 27.1631, 0.7114931
418, 27.32217, 28.45435, 25.32283, 0.7293221
419, 21.90667, 28.4093, 25.15597, 0.7423487
420, 18.83104, 28.3662, 25.36678, 0.7317242
421, 17.95356, 28.32182, 26.20652, 0.7235916
422, 23.08738, 28.27675, 27.00517, 0.7101907
423, 20.75943, 28.23322, 25.72092, 0.72901
424, 18.52708, 28.19286, 24.8878, 0.736774
425, 19.45556, 28.15913, 25.48369, 0.73053
426, 24.03902, 28.13201, 27.08782, 0.7252462
427, 28.61102, 28.11151, 28.87608, 0.7111096
428, 26.34462, 28.09829, 27.61844, 0.7100899
429, 22.33518, 28.09015, 27.50912, 0.7325294
430, 18.92038, 28.08785, 27.64142, 0.7209796
431, 19.49458, 28.08939, 26.57808, 0.7277265
432, 21.68398, 28.09702, 27.41383, 0.6958871
433, 20.5995, 28.10885, 27.37148, 0.7127749
434, 0, 25.01035, 25.0104, 0.7127749
435, 1.517647, 25.01035, 24.68993, 0.7750307
436, 5.258555, 25.00096, 23.73979, 0.8007006
437, 5.743699, 24.99641, 21.94094, 0.8042125
438, 10.0746, 24.99776, 21.54715, 0.784923
439, 13.07089, 25.01127, 21.50564, 0.781671
440, 20.04284, 25.03595, 21.73538, 0.7631592
441, 19.30774, 25.06079, 22.42534, 0.7521834
442, 21.16217, 25.08832, 23.45563, 0.7517197
443, 18.7799, 25.12004, 24.26272, 0.7456622
444, 17.80795, 25.15739, 25.17067, 0.7678092
445, 13.91102, 25.2004, 25.37216, 0.7859157
446, 10.61413, 25.24876, 25.40234, 0.7944655
447, 10.81509, 25.30173, 25.41629, 0.7907439
448, 17.56317, 25.35948, 25.87047, 0.7537053
449, 23.06794, 25.41844, 26.63183, 0.741513
450, 21.4294, 25.4794, 25.74334, 0.7318215
451, 17.31777, 25.48972, 25.56921, 0.7468505
452, 16.97971, 25.47855, 26.4383, 0.7504976
453, 15.70522, 25.47052, 27.77334, 0.7482345
454, 13.19981, 25.47226, 28.46611, 0.7771692
455, 9.990943, 25.48676, 27.45392, 0.7889377
456, 7.942678, 25.49447, 26.48142, 0.7986791
457, 7.824547, 25.50891, 25.57699, 0.801741
458, 9.663774, 25.51715, 24.90312, 0.796604
459, 11.5737, 25.53973, 25.34565, 0.793687
460, 9.528795, 25.57461, 25.29522, 0.7955668
461, 8.753136, 25.60215, 26.77995, 0.8000001
462, 9.225575, 25.64026, 27.41863, 0.7973447
463, 11.34692, 25.65152, 27.88041, 0.7914414
464, 10.77888, 25.66568, 26.92016, 0.796763
465, 9.209451, 25.69068, 25.31919, 0.8033555
466, 8.960742, 25.69078, 25.03583, 0.8029322
467, 10.46613, 25.70564, 25.61142, 0.7891746
468, 11.87896, 25.69701, 26.28528, 0.7919892
469, 11.05866, 25.67719, 26.27511, 0.7905912
470, 11.71727, 25.6619, 26.22057, 0.7850019
471, 13.9985, 25.6222, 27.17859, 0.7836432
472, 16.96031, 25.57164, 28.38704, 0.7820699
473, 15.79184, 25.47588, 28.40906, 0.7812296
474, 13.84795, 25.35814, 26.67745, 0.7799827
475, 12.75882, 25.22822, 25.91115, 0.7692707
476, 12.27422, 25.09754, 26.12135, 0.7742311
477, 12.69954, 25.00366, 26.73782, 0.7769792
478, 11.98351, 24.95886, 26.82643, 0.7744167
479, 14.61013, 24.9791, 27.36021, 0.7698429
480, 15.31901, 25.09037, 27.11431, 0.7685489
481, 14.11405, 25.23462, 27.31322, 0.778029
482, 12.53036, 25.40082, 27.11798, 0.7758114
483, 13.22555, 25.47895, 27.57157, 0.7724781
484, 13.89742, 25.49643, 27.78383, 0.7664126
485, 15.27487, 25.4709, 27.69569, 0.7601462
486, 13.29829, 25.44456, 28.08415, 0.7733548
487, 13.11258, 25.43611, 28.8564, 0.7687201
488, 13.93138, 25.41876, 29.30209, 0.7661013
489, 13.01903, 25.49192, 29.0292, 0.7665292
490, 10.23688, 25.6263, 27.53169, 0.7888864
491, 9.817909, 25.9125, 26.34523, 0.7831213
492, 13.78992, 26.25473, 27.1228, 0.7622555
493, 15.60399, 26.634, 28.12403, 0.765485
494, 16.57994, 26.85601, 29.43571, 0.7609758
495, 15.43461, 26.90207, 29.52404, 0.7636876
496, 14.94825, 26.87832, 28.04687, 0.7602661
497, 16.08967, 26.89253, 27.73705, 0.754934
498, 14.44161, 26.91162, 27.30275, 0.764384
499, 13.18767, 26.92395, 25.26433, 0.7701461
500, 16.31913, 26.93757, 24.28912, 0.7637819
501, 19.88933, 26.95218, 24.88137, 0.7577742
502, 18.53152, 26.98373, 25.99846, 0.7630982
503, 14.74836, 27.01403, 26.61462, 0.7742449
504, 12.67933, 26.97517, 27.3676, 0.7645581
505, 12.94928, 26.89395, 28.19076, 0.7577672
506, 13.70346, 26.79358, 28.71385, 0.7784271
507, 13.2404, 26.73046, 27.6142, 0.7850444
508, 13.82503, 26.8729, 27.13931, 0.7739179
509, 16.06939, 27.16581, 27.09475, 0.7538853
510, 19.68379, 27.59048, 27.89996, 0.7431487
511, 18.28942, 28.09078, 29.40154, 0.7539783
512, 14.83355, 28.60611, 29.83009, 0.7664715
513, 13.03566, 29.04257, 28.6825, 0.7655141
514, 13.69831, 29.40786, 28.3318, 0.7538404
515, 13.26999, 29.68337, 27.67356, 0.7633808
