record_point,rotation_different,animator_rotation,agent_rotation,reward
285, 29.8905, 28.13207, 26.31042, 0.6899251
286, 31.54722, 28.16926, 27.16092, 0.6773648
287, 42.0237, 28.22846, 27.61435, 0.6201128
288, 61.9101, 28.31161, 28.08382, 0.5666639
289, 65.01192, 28.41625, 27.84251, 0.5984666
290, 54.94055, 28.53518, 25.89132, 0.6154209
291, 44.55888, 28.65585, 25.95252, 0.6209251
292, 38.96758, 28.77239, 26.31417, 0.6268193
293, 36.68399, 28.88415, 29.27556, 0.6284935
294, 39.22105, 28.96446, 30.83941, 0.6424847
295, 40.71782, 29.03758, 31.4989, 0.6349562
296, 38.83685, 29.08919, 31.2254, 0.6372506
297, 38.62627, 29.13707, 30.74195, 0.6477389
298, 41.5972, 29.18222, 30.83646, 0.6434084
299, 42.61301, 29.22241, 29.95284, 0.6326109
300, 43.4236, 29.26285, 30.61167, 0.6327922
301, 49.07382, 29.2959, 31.70778, 0.6050103
302, 50.77013, 29.29964, 31.64407, 0.6038646
303, 51.22864, 29.29934, 31.83754, 0.6014895
304, 52.05724, 29.282, 32.25329, 0.5989002
305, 53.4537, 29.26292, 32.7763, 0.586365
306, 0, 25.01035, 25.0104, 0.586365
307, 0, 25.01035, 25.0104, 0.7871995
308, 3.520717, 25.00096, 25.59586, 0.7054812
309, 5.371427, 24.99641, 26.25142, 0.8054194
310, 5.508493, 24.99776, 25.01018, 0.8016549
311, 5.616558, 25.01127, 26.78678, 0.8019374
312, 6.929528, 25.03595, 26.66814, 0.8035023
313, 6.391591, 25.06079, 26.00936, 0.8033912
314, 5.858778, 25.08832, 25.50532, 0.8096748
315, 5.896732, 25.12004, 25.11606, 0.7962999
316, 9.999327, 25.15739, 25.78774, 0.7758827
317, 8.95903, 25.2004, 25.8261, 0.799201
318, 8.713745, 25.24876, 24.62526, 0.8001336
319, 8.234993, 25.30173, 23.28909, 0.7966673
320, 8.454407, 25.35948, 24.11553, 0.791431
321, 11.63006, 25.41844, 25.7447, 0.7812232
322, 13.58156, 25.4794, 27.49199, 0.7796164
323, 11.34822, 25.48972, 27.74874, 0.7856687
324, 10.40503, 25.47855, 26.35711, 0.785605
325, 9.66617, 25.47052, 26.73128, 0.789553
326, 10.02744, 25.47226, 28.94203, 0.7841398
327, 10.28787, 25.48676, 28.97198, 0.79593
328, 9.810726, 25.49447, 27.85859, 0.7960441
329, 9.579882, 25.50891, 27.4719, 0.8002272
330, 9.1582, 25.51715, 27.40142, 0.798269
331, 9.25671, 25.53973, 26.51392, 0.7984601
332, 10.03185, 25.57461, 26.56781, 0.8011243
333, 9.25481, 25.60215, 25.92848, 0.7997165
334, 8.435598, 25.64026, 26.97126, 0.796513
335, 9.659514, 25.65152, 27.3539, 0.7975523
336, 11.58407, 25.66568, 27.17856, 0.7911837
337, 12.97725, 25.69068, 27.56794, 0.7921691
338, 12.45828, 25.69078, 26.80847, 0.7944781
339, 10.81848, 25.70564, 25.45864, 0.7964343
340, 9.672602, 25.69701, 24.01566, 0.796621
341, 9.965474, 25.67719, 23.21278, 0.7981471
342, 10.61867, 25.6619, 23.6807, 0.7965919
343, 11.50886, 25.6222, 24.33625, 0.7935827
344, 13.90748, 25.57164, 25.85953, 0.7831821
345, 16.78352, 25.47588, 27.09481, 0.7778465
346, 17.9712, 25.35814, 27.49611, 0.7781733
347, 16.64427, 25.22822, 27.28024, 0.7805778
348, 14.2865, 25.09754, 26.02255, 0.7858741
349, 12.21281, 25.00366, 24.98835, 0.7880666
350, 11.43107, 24.95886, 24.77125, 0.7854438
351, 11.36042, 24.9791, 25.37382, 0.786767
352, 11.87283, 25.09037, 25.91844, 0.7858135
353, 11.91278, 25.23462, 26.64481, 0.7763491
354, 12.6616, 25.40082, 27.24767, 0.7773677
355, 13.30203, 25.47895, 26.57272, 0.7796763
356, 12.16329, 25.49643, 26.17707, 0.7877184
357, 10.40977, 25.4709, 25.53107, 0.7928669
358, 8.137265, 25.44456, 25.31477, 0.7968159
359, 7.62882, 25.43611, 25.63157, 0.7967172
360, 7.613113, 25.41876, 25.75491, 0.799058
361, 7.652552, 25.49192, 26.30836, 0.7988231
362, 7.169633, 25.6263, 26.95415, 0.7885914
363, 7.384947, 25.9125, 26.88184, 0.7831946
364, 7.401607, 26.25473, 27.24564, 0.7899963
365, 7.685536, 26.634, 27.26999, 0.7865403
366, 8.236126, 26.85601, 26.5812, 0.7834088
367, 9.876589, 26.90207, 26.35665, 0.7803161
368, 10.24168, 26.87832, 26.17491, 0.7886839
369, 8.837914, 26.89253, 25.81746, 0.792385
370, 8.374649, 26.91162, 26.26274, 0.7864934
371, 8.907516, 26.92395, 26.62527, 0.7938907
372, 9.321278, 26.93757, 27.28706, 0.7950811
373, 9.072765, 26.95218, 27.04104, 0.7937545
374, 9.330311, 26.98373, 26.80083, 0.7920294
375, 10.07783, 27.01403, 26.58157, 0.7843491
376, 11.50129, 26.97517, 26.44121, 0.76156
377, 10.44625, 26.89395, 25.89554, 0.7707025
378, 9.965837, 26.79358, 26.80299, 0.7639343
379, 11.25267, 26.73046, 28.19687, 0.7579689
380, 11.45815, 26.8729, 26.96311, 0.7717661
381, 12.07082, 27.16581, 25.87581, 0.7726166
382, 11.697, 27.59048, 25.5836, 0.7732223
383, 12.19409, 28.09078, 25.46563, 0.76779
384, 13.34768, 28.60611, 25.34195, 0.7575785
385, 14.69918, 29.04257, 25.37621, 0.7537444
386, 13.41953, 29.40786, 25.59851, 0.7534966
387, 13.70349, 29.68337, 26.40272, 0.7299569
388, 16.11077, 29.85865, 26.65003, 0.7485676
