record_point,rotation_different,animator_rotation,agent_rotation,reward
452, 22.94079, 1610.518, 1674.082, 0.7481084
453, 20.55601, 1611.849, 1611.621, 0.7541958
454, 18.74526, 1613.979, 1549.158, 0.7612386
455, 17.05198, 1617.372, 1519.629, 0.7628157
456, 16.26755, 1622.135, 1502.733, 0.7698947
457, 16.52869, 1628.131, 1500.704, 0.7716608
458, 18.04427, 1634.946, 1525.831, 0.7586391
459, 19.69089, 1641.859, 1542.956, 0.7537588
460, 23.27979, 1648.537, 1579.969, 0.7479244
461, 28.75044, 1654.94, 1665.228, 0.7344256
462, 27.32543, 1659.542, 1644.145, 0.741431
463, 24.04786, 1663.731, 1575.852, 0.7448844
464, 22.09932, 1666.688, 1598.442, 0.7503916
465, 18.70962, 1669.431, 1614.533, 0.757093
466, 18.33975, 1672.018, 1548.676, 0.7644944
467, 18.61025, 1674.321, 1562.597, 0.7652382
468, 19.82458, 1676.638, 1596.047, 0.7607578
469, 22.57812, 1678.531, 1648.16, 0.745804
470, 23.64387, 1678.746, 1576.199, 0.7516224
471, 21.58145, 1678.728, 1541.403, 0.7600349
472, 19.6207, 1677.735, 1542.403, 0.7587819
473, 18.03453, 1676.642, 1554.166, 0.7641194
474, 17.91606, 1675.412, 1591.743, 0.7719929
475, 17.67122, 1673.841, 1571.511, 0.7751809
476, 17.16529, 1672.096, 1547.545, 0.7766806
477, 17.52803, 1669.856, 1551.743, 0.7705732
478, 18.68039, 1667.629, 1551.36, 0.7690516
479, 20.02736, 1664.78, 1588.285, 0.7674252
480, 20.29753, 1662.09, 1564.105, 0.7676891
481, 19.65049, 1659.783, 1549.244, 0.7682076
482, 18.47344, 1657.252, 1540.418, 0.7736378
483, 16.68696, 1655.75, 1540.633, 0.7761797
484, 16.21232, 1654.238, 1536.617, 0.7763351
485, 15.53353, 1652.991, 1508.487, 0.7825922
486, 15.12652, 1651.85, 1521.936, 0.7839001
487, 14.90721, 1650.611, 1549.893, 0.7763318
